date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:41:30	30511/30511	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:33:45%20GMT	https://www.beardo.in/5-situations-question-deserve-beard	/home/dhawal/websites/my%20new%20project/www.beardo.in/5-situations-question-deserve-beard.html	(from https://www.beardo.in/blog)
11:41:33	37582/37582	---M--	200	added ('OK')	image/jpeg	etag:%2218414b16c276773e37ca01ad0b8166b7%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-09-24-Sep_-Blog.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-09-24-Sep_-Blog.jpg	(from https://www.beardo.in/blog)
11:41:34	32274/32274	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:33:46%20GMT	https://www.beardo.in/what-your-beard-says-about-you-2	/home/dhawal/websites/my%20new%20project/www.beardo.in/what-your-beard-says-about-you-2.html	(from https://www.beardo.in/blog)
11:41:53	253781/253781	---M--	200	added ('OK')	image/png	etag:%227cc92d8e527cc4e791a41b5a5ebfba4b%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-09-Warriors-Blog.png	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-09-Warriors-Blog.png	(from https://www.beardo.in/blog)
11:41:53	33450/33450	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:33:51%20GMT	https://www.beardo.in/10-amazing-bearded-warriors-time	/home/dhawal/websites/my%20new%20project/www.beardo.in/10-amazing-bearded-warriors-time.html	(from https://www.beardo.in/blog)
11:41:55	30240/30240	---M--	200	added ('OK')	image/jpeg	etag:%22601ac8659a3cca96fe527ab9dafd652c%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-08-2-Sep_-Blog.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-08-2-Sep_-Blog.jpg	(from https://www.beardo.in/blog)
11:41:57	41248/41248	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:34:10%20GMT	https://www.beardo.in/10-beard-styles-try-world-beard-day	/home/dhawal/websites/my%20new%20project/www.beardo.in/10-beard-styles-try-world-beard-day.html	(from https://www.beardo.in/blog)
11:42:01	57260/57260	---M--	200	added ('OK')	image/jpeg	etag:%2289d19ac0044a94bff362ab28a18122d3%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-08-header.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-08-header.jpg	(from https://www.beardo.in/blog)
11:42:01	29734/29734	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:34:13%20GMT	https://www.beardo.in/10-transformations-prove-growing-beard-can-change-life	/home/dhawal/websites/my%20new%20project/www.beardo.in/10-transformations-prove-growing-beard-can-change-life.html	(from https://www.beardo.in/blog)
11:43:04	32228/32228	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:34:19%20GMT	https://www.beardo.in/z-beard-maintenance-part-1	/home/dhawal/websites/my%20new%20project/www.beardo.in/z-beard-maintenance-part-1.html	(from https://www.beardo.in/blog)
11:43:06	29555/29555	---M--	200	added ('OK')	image/jpeg	etag:%22dc3f0e8c37446a88e0e4a9b48a6a9ec2%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-08-20629110_10155454300085283_1202871932_o.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-08-20629110_10155454300085283_1202871932_o.jpg	(from https://www.beardo.in/blog)
11:43:43	64542/64542	---M--	200	added ('OK')	image/jpeg	etag:%2218b618a4867f85040a23dfc87fe26274%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-08-ATOZ.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-08-ATOZ.jpg	(from https://www.beardo.in/blog)
11:43:44	27946/27946	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:35:21%20GMT	https://www.beardo.in/grabbed-mens-grooming-beard	/home/dhawal/websites/my%20new%20project/www.beardo.in/grabbed-mens-grooming-beard.html	(from https://www.beardo.in/blog)
11:44:45	32069/32069	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:36:01%20GMT	https://www.beardo.in/bearded-gentlemans-guide-flirting	/home/dhawal/websites/my%20new%20project/www.beardo.in/bearded-gentlemans-guide-flirting.html	(from https://www.beardo.in/blog)
11:44:48	35493/35493	---M--	200	added ('OK')	image/jpeg	etag:%227e3dbd4be9e9ea33a3833b86b8d0cf94%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-06-the-top7.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-06-the-top7.jpg	(from https://www.beardo.in/blog)
11:45:47	30031/30031	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:37:02%20GMT	https://www.beardo.in/top-7-ways-youre-probably-destroying-beard	/home/dhawal/websites/my%20new%20project/www.beardo.in/top-7-ways-youre-probably-destroying-beard.html	(from https://www.beardo.in/blog)
11:45:49	36751/36751	---M--	200	added ('OK')	image/jpeg	etag:%222e3fc3addd08817f4da427716a8ef102%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-06-Blog.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-06-Blog.jpg	(from https://www.beardo.in/blog)
11:46:50	28391/28391	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:38:04%20GMT	https://www.beardo.in/funny-men-get-swept-beardo-wave	/home/dhawal/websites/my%20new%20project/www.beardo.in/funny-men-get-swept-beardo-wave.html	(from https://www.beardo.in/blog)
11:46:53	28447/28447	---M--	200	added ('OK')	image/jpeg	etag:%22ee224cf2dea16d76f3f5e2a99947f539%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-06-received_10155339096299414.jpeg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-06-received_10155339096299414.jpg	(from https://www.beardo.in/blog)
11:47:53	29959/29959	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:39:08%20GMT	https://www.beardo.in/beard-5-beard-products-must-buy-right-now	/home/dhawal/websites/my%20new%20project/www.beardo.in/beard-5-beard-products-must-buy-right-now.html	(from https://www.beardo.in/blog)
11:47:56	32863/32863	---M--	200	added ('OK')	image/jpeg	etag:%220cd32d600f0c6e0bb4469afc2da88e3f%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-04-Blog-Fb.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-04-Blog-Fb.jpg	(from https://www.beardo.in/blog)
11:48:54	45414/45414	---M--	200	added ('OK')	image/jpeg	etag:%220a85d7570ac2fa1d6d3a579ef11f7fa1%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-07-flirting_blog.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-07-flirting_blog.jpg	(from https://www.beardo.in/blog)
11:49:04	30475/30475	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:40:11%20GMT	https://www.beardo.in/deal-beard-acne	/home/dhawal/websites/my%20new%20project/www.beardo.in/deal-beard-acne.html	(from https://www.beardo.in/blog)
11:49:11	41950/41950	---M--	200	added ('OK')	image/jpeg	etag:%226167ee4edae325eca299cee5fcd91741%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-04-diykit.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-04-diykit.jpg	(from https://www.beardo.in/blog)
11:49:14	32388/32388	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:41:28%20GMT	https://www.beardo.in/ultimate-diy-beard-care-kit	/home/dhawal/websites/my%20new%20project/www.beardo.in/ultimate-diy-beard-care-kit.html	(from https://www.beardo.in/blog)
11:49:16	24632/24632	---M--	200	added ('OK')	image/jpeg	etag:%2233ce86dff575e3fc2ee9002403f01456%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-04-hairfall.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-04-hairfall.jpg	(from https://www.beardo.in/blog)
11:49:17	34645/34645	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:41:30%20GMT	https://www.beardo.in/10-simple-ways-prevent-hair-fall	/home/dhawal/websites/my%20new%20project/www.beardo.in/10-simple-ways-prevent-hair-fall.html	(from https://www.beardo.in/blog)
11:49:20	30151/30151	---M--	200	added ('OK')	image/jpeg	etag:%22e7372c09c0c656ecbb6eccd5ebe175fc%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-04-BEARDWASH.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-04-BEARDWASH.jpg	(from https://www.beardo.in/blog)
11:49:20	29340/29340	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:41:32%20GMT	https://www.beardo.in/top-5-beard-washing-mistakes-avoid	/home/dhawal/websites/my%20new%20project/www.beardo.in/top-5-beard-washing-mistakes-avoid.html	(from https://www.beardo.in/blog)
11:49:22	30767/30767	---M--	200	added ('OK')	image/jpeg	etag:%22b9ca0fa445fbafa2ea6f9548ddaffeb8%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-03-superfood.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-03-superfood.jpg	(from https://www.beardo.in/blog)
11:49:22	32059/32059	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:41:36%20GMT	https://www.beardo.in/7-superfoods-eat-beard-growth	/home/dhawal/websites/my%20new%20project/www.beardo.in/7-superfoods-eat-beard-growth.html	(from https://www.beardo.in/blog)
11:49:26	26175/26175	---M--	200	added ('OK')	image/jpeg	etag:%22a0572a16125029e1e5a6475512a05b4e%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-03-beardsins.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-03-beardsins.jpg	(from https://www.beardo.in/blog)
11:49:26	31022/31022	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:41:39%20GMT	https://www.beardo.in/5-cardinal-beard-sins-avoid	/home/dhawal/websites/my%20new%20project/www.beardo.in/5-cardinal-beard-sins-avoid.html	(from https://www.beardo.in/blog)
11:49:28	22829/22829	---M--	200	added ('OK')	image/jpeg	etag:%22e642e65cb9cd52dca266353ff512c367%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-03-beardcharecters.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-03-beardcharecters.jpg	(from https://www.beardo.in/blog)
11:49:28	32333/32333	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:41:42%20GMT	https://www.beardo.in/top-10-bearded-characters-cinema	/home/dhawal/websites/my%20new%20project/www.beardo.in/top-10-bearded-characters-cinema.html	(from https://www.beardo.in/blog)
11:49:32	34488/34488	---M--	200	added ('OK')	image/jpeg	etag:%22946244b18b4ddf49299fe75b9174aec4%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-03-beardedrelatea.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-03-beardedrelatea.jpg	(from https://www.beardo.in/blog)
11:49:32	31858/31858	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:41:44%20GMT	https://www.beardo.in/10-things-bearded-man-will-relate	/home/dhawal/websites/my%20new%20project/www.beardo.in/10-things-bearded-man-will-relate.html	(from https://www.beardo.in/blog)
11:49:35	35235/35235	---M--	200	added ('OK')	image/jpeg	etag:%22293bc50f8d2501f32d66a1f6775191e4%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-03-beardtransform.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-03-beardtransform.jpg	(from https://www.beardo.in/blog)
11:49:35	31311/31311	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:41:48%20GMT	https://www.beardo.in/celebrity-beard-transformations-prove-beards-improve-game	/home/dhawal/websites/my%20new%20project/www.beardo.in/celebrity-beard-transformations-prove-beards-improve-game.html	(from https://www.beardo.in/blog)
11:49:52	222260/222260	---M--	200	added ('OK')	image/png	etag:%221065f4cb6a420e987618d855415edc1c%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-02-summerproofwebsite.png	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-02-summerproofwebsite.png	(from https://www.beardo.in/blog)
11:49:52	29772/29772	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:41:51%20GMT	https://www.beardo.in/ultimate-guide-summer-proofing-beard	/home/dhawal/websites/my%20new%20project/www.beardo.in/ultimate-guide-summer-proofing-beard.html	(from https://www.beardo.in/blog)
11:50:10	211109/211109	---M--	200	added ('OK')	image/png	etag:%222ee38e145bfb54eaf44ec0f373a69c0a%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-02-beardlovers.png	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2017-02-beardlovers.png	(from https://www.beardo.in/blog)
11:50:10	30492/30492	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:42:10%20GMT	https://www.beardo.in/bearded-men-make-better-lovers	/home/dhawal/websites/my%20new%20project/www.beardo.in/bearded-men-make-better-lovers.html	(from https://www.beardo.in/blog)
11:50:14	40789/40789	---M--	200	added ('OK')	image/jpeg	etag:%228c9c25b72a2ae0cda8f431cb9203a7d9%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2016-06-fathersday.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2016-06-fathersday.jpg	(from https://www.beardo.in/blog)
11:50:14	31496/31496	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:42:27%20GMT	https://www.beardo.in/moochein-ho-toh-papa-jaisi-ho-warna-na-ho	/home/dhawal/websites/my%20new%20project/www.beardo.in/moochein-ho-toh-papa-jaisi-ho-warna-na-ho.html	(from https://www.beardo.in/blog)
11:50:16	23718/23718	---M--	200	added ('OK')	image/jpeg	etag:%22cb13d7d109734a99749ea48551165710%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2016-06-cricketers.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2016-06-cricketers.jpg	(from https://www.beardo.in/blog)
11:50:17	31877/31877	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:42:32%20GMT	https://www.beardo.in/10-modern-day-cricketers-with-beards	/home/dhawal/websites/my%20new%20project/www.beardo.in/10-modern-day-cricketers-with-beards.html	(from https://www.beardo.in/blog)
11:50:20	25119/25119	---M--	200	added ('OK')	image/jpeg	etag:%2270a5a06b77ae7797bffae54552dc6612%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2016-04-beardsasys.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2016-04-beardsasys.jpg	(from https://www.beardo.in/blog)
11:50:20	31438/31438	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:42:33%20GMT	https://www.beardo.in/what-your-beard-says-about-you	/home/dhawal/websites/my%20new%20project/www.beardo.in/what-your-beard-says-about-you.html	(from https://www.beardo.in/blog)
11:50:22	33531/33531	---M--	200	added ('OK')	image/jpeg	etag:%223fd36244c4293968b6450f372b749957%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2016-04-datebeards.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2016-04-datebeards.jpg	(from https://www.beardo.in/blog)
11:50:24	29924/29924	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:42:36%20GMT	https://www.beardo.in/10-reasons-to-date-a-bearded-guy	/home/dhawal/websites/my%20new%20project/www.beardo.in/10-reasons-to-date-a-bearded-guy.html	(from https://www.beardo.in/blog)
11:50:26	25650/25650	---M--	200	added ('OK')	image/jpeg	etag:%2253d33e3a61dcfe2554a0d75df5b008d8%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2016-04-groomingessentials.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2016-04-groomingessentials.jpg	(from https://www.beardo.in/blog)
11:50:26	32145/32145	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:42:39%20GMT	https://www.beardo.in/6-must-have-summer-grooming-essentials-for-men	/home/dhawal/websites/my%20new%20project/www.beardo.in/6-must-have-summer-grooming-essentials-for-men.html	(from https://www.beardo.in/blog)
11:50:30	49472/49472	---M--	200	added ('OK')	image/jpeg	etag:%2248d474f54414fa55629e1efda14f8a0c%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2016-02-valentines-day.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2016-02-valentines-day.jpg	(from https://www.beardo.in/blog)
11:50:30	29580/29580	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:42:42%20GMT	https://www.beardo.in/how-to-floor-her-with-your-facial-fuzz-this-valentines-day	/home/dhawal/websites/my%20new%20project/www.beardo.in/how-to-floor-her-with-your-facial-fuzz-this-valentines-day.html	(from https://www.beardo.in/blog)
11:50:34	27266/27266	---M--	200	added ('OK')	image/jpeg	etag:%22406568c314ce1f8c2d32b8bb7ed70bab%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2016-01-beardmyths.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2016-01-beardmyths.jpg	(from https://www.beardo.in/blog)
11:50:34	30625/30625	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:42:46%20GMT	https://www.beardo.in/8-beard-myths-debunked	/home/dhawal/websites/my%20new%20project/www.beardo.in/8-beard-myths-debunked.html	(from https://www.beardo.in/blog)
11:50:36	22446/22446	---M--	200	added ('OK')	image/jpeg	etag:%220319e9f1e7d47754e734eefa20485898%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2015-12-deliciousbeards.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2015-12-deliciousbeards.jpg	(from https://www.beardo.in/blog)
11:50:36	32623/32623	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:42:50%20GMT	https://www.beardo.in/the-most-delicious-beards-of-2015	/home/dhawal/websites/my%20new%20project/www.beardo.in/the-most-delicious-beards-of-2015.html	(from https://www.beardo.in/blog)
11:50:40	30087/30087	---M--	200	added ('OK')	image/jpeg	etag:%22569af05c4c58b896b479a2000b23fb18%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2015-12-science.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2015-12-science.jpg	(from https://www.beardo.in/blog)
11:50:40	30123/30123	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:42:52%20GMT	https://www.beardo.in/5-scientific-reasons-to-keep-growing-your-beard	/home/dhawal/websites/my%20new%20project/www.beardo.in/5-scientific-reasons-to-keep-growing-your-beard.html	(from https://www.beardo.in/blog)
11:50:42	24917/24917	---M--	200	added ('OK')	image/jpeg	etag:%22d74e79fda1530ed6d042e2baf76e3fbd%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2015-12-beardstyles.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2015-12-beardstyles.jpg	(from https://www.beardo.in/blog)
11:50:42	32246/32246	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:42:56%20GMT	https://www.beardo.in/the-ultimate-guide-to-beard-styles	/home/dhawal/websites/my%20new%20project/www.beardo.in/the-ultimate-guide-to-beard-styles.html	(from https://www.beardo.in/blog)
11:50:44	13333/13333	---M--	200	added ('OK')	image/jpeg	etag:%22e0d305d837bc15bb40cc6243ddab4e1a%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2015-12-beardmoji.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2015-12-beardmoji.jpg	(from https://www.beardo.in/blog)
11:50:46	26722/26722	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:42:59%20GMT	https://www.beardo.in/support-our-petition-to-get-a-beard-emoji	/home/dhawal/websites/my%20new%20project/www.beardo.in/support-our-petition-to-get-a-beard-emoji.html	(from https://www.beardo.in/blog)
11:50:50	42862/42862	---M--	200	added ('OK')	image/jpeg	etag:%22b2cdd2d2058158c5bdb8e4d0482bf667%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2015-12-12beardsofchristmas.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2015-12-12beardsofchristmas.jpg	(from https://www.beardo.in/blog)
11:50:50	25589/25589	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:43:02%20GMT	https://www.beardo.in/the-12-beards-of-christmas	/home/dhawal/websites/my%20new%20project/www.beardo.in/the-12-beards-of-christmas.html	(from https://www.beardo.in/blog)
11:50:52	33086/33086	---M--	200	added ('OK')	image/jpeg	etag:%22bf3691434a121fa2d86a9b34ae73c9f5%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2015-08-beardgrooming.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2015-08-beardgrooming.jpg	(from https://www.beardo.in/blog)
11:50:52	29906/29906	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:43:06%20GMT	https://www.beardo.in/3-step-beard-grooming-routine	/home/dhawal/websites/my%20new%20project/www.beardo.in/3-step-beard-grooming-routine.html	(from https://www.beardo.in/blog)
11:50:54	23777/23777	---M--	200	added ('OK')	image/jpeg	etag:%229ee60f3371cbc93acf04ae9773527553%22	http://beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2015-08-beardicons.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/uploads/x350-2015-08-beardicons.jpg	(from https://www.beardo.in/blog)
11:50:55	0/-1	---M--	302	error ('')			https://www.beardo.in/checkout/address	/home/dhawal/websites/my%20new%20project/www.beardo.in/checkout/address.2fe.delayed	(from https://www.beardo.in/blog)
11:50:55	32850/32850	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:43:09%20GMT	https://www.beardo.in/beards-and-the-icons-that-rocked-them	/home/dhawal/websites/my%20new%20project/www.beardo.in/beards-and-the-icons-that-rocked-them.html	(from https://www.beardo.in/blog)
11:50:55	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2019%20Nov%202019%2008:43:10%20GMT	https://www.beardo.in/forgot-password	/home/dhawal/websites/my%20new%20project/www.beardo.in/forgot-password.2ff.delayed	(from https://www.beardo.in/login)
11:50:57	0/-1	---M--	302	error ('')			https://www.beardo.in/checkout/address	/home/dhawal/websites/my%20new%20project/www.beardo.in/checkout/address.301.delayed	(from https://www.beardo.in/login)
11:50:57	30843/30843	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:43:11%20GMT	https://www.beardo.in/account	/home/dhawal/websites/my%20new%20project/www.beardo.in/account.html	(from https://www.beardo.in/login)
11:50:57	3224/3224	---M-Z	200	added ('OK')	application/x-javascript	etag:%22f647ffb0c7455d45dabf5e7e52c84bdb%22	http://connect.facebook.net/en_US/sdk.js	/home/dhawal/websites/my%20new%20project/connect.facebook.net/en_US/sdk.js	(from https://www.beardo.in/login)
11:50:58	107/107	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:43:12%20GMT	https://www.beardo.in/apis/userapi/facebooklogin.php	/home/dhawal/websites/my%20new%20project/www.beardo.in/apis/userapi/facebooklogin.html	(from https://www.beardo.in/login)
11:51:00	6896/6896	---M--	200	added ('OK')	image/jpeg	etag:%2278b6e0e17aab1da916aba36983ac7fd5%22	https://beardoc.s3.ap-south-1.amazonaws.com/images/fb.jpg	/home/dhawal/websites/my%20new%20project/beardoc.s3.ap-south-1.amazonaws.com/images/fb.jpg	(from https://www.beardo.in/login)
11:51:00	80/80	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:43:15%20GMT	https://www.beardo.in/apis/userapi/login.php	/home/dhawal/websites/my%20new%20project/www.beardo.in/apis/userapi/login.html	(from https://www.beardo.in/login)
11:51:01	80/80	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:43:15%20GMT	https://www.beardo.in/apis/userapi/register.php	/home/dhawal/websites/my%20new%20project/www.beardo.in/apis/userapi/register.html	(from https://www.beardo.in/login)
11:51:03	251/251	---MCZ	200	added ('OK')	image/png	etag:W/%220-gzip%22	https://www.beardo.in/images/xrruppe.png.pagespeed.ic.podcmwt4Hi.png	/home/dhawal/websites/my%20new%20project/www.beardo.in/images/xrruppe.png.pagespeed.ic.podcmwt4Hi.png	(from https://www.beardo.in/cart)
11:51:04	281/281	---MCZ	200	added ('OK')	image/png	etag:%22119-586a61590fc0b-gzip%22	https://www.beardo.in/images/rupee.png	/home/dhawal/websites/my%20new%20project/www.beardo.in/images/rupee.png	(from https://www.beardo.in/cart)
11:51:04	0/-1	---M--	302	error ('')			https://www.beardo.in/checkout/address	/home/dhawal/websites/my%20new%20project/www.beardo.in/checkout/address.309.delayed	(from https://www.beardo.in/cart)
11:51:04	0/-1	---M--	302	error ('')			https://www.beardo.in/checkout/address	/home/dhawal/websites/my%20new%20project/www.beardo.in/checkout/address.30a.delayed	(from https://www.beardo.in/cart)
11:51:04	0/-1	---M--	302	error ('')			https://www.beardo.in/checkout/address	/home/dhawal/websites/my%20new%20project/www.beardo.in/checkout/address.30b.delayed	(from https://www.beardo.in/cart)
11:51:04	58/58	---M--	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202019%2008:43:18%20GMT	https://www.beardo.in/apis/cartapi/updatepersonalize.php	/home/dhawal/websites/my%20new%20project/www.beardo.in/apis/cartapi/updatepersonalize.html	(from https://www.beardo.in/cart)
